order_id,payment_sequential,payment_type,payment_installments,payment_value
d7a1546121d90a9aaae7a851291d2ac6,1,credit_card,1,96.81
8df6ec68ff32ad8169ea8de87cc1139a,1,credit_card,2,53.01
8192fd7211b9eac71752e6c23361a422,1,credit_card,1,49.22
d3433b37aa2f57a56e8c97c455ac6ed8,1,credit_card,5,162.68
5bcc22a5b7883bf37424018f8068c511,1,boleto,1,206.54
2eac75a073b158b0cc84863c566300b2,1,boleto,1,74.03
c05f8f8d85ec06af1b5de0baa7050f4e,1,credit_card,1,20.27
55a54184af6cdb5cbd95d124883c2dbb,1,credit_card,6,117.57
868b169b8545e9a1f6390f46814c79d1,1,boleto,1,104.76
3afb5554304bdc748e0b05b9b8fbb9ba,1,credit_card,1,69.49
c14191a30c0d8aae8951561cd85a7485,1,credit_card,1,51.16
1436cba3294812a22fe0868db7581b68,1,boleto,1,36.62
305f5b9d60b68527059527234dfd2b9e,1,credit_card,1,35.84
6b37f541eb6753f5383147a84d419d11,1,credit_card,1,8.17
f4da7d0ac805794a8e666416f2c20f60,1,credit_card,3,38.75
aa2ae4efd578f1c304128a899e4d1a17,1,credit_card,10,417.89
21c03a286e71d3afc682942e4c8eb2bf,1,credit_card,10,143.01
db04082694e24f9e426fd68f516b46a3,1,credit_card,6,157.81
dcc3610bd6745b8ec0d84354631fbd3d,1,boleto,1,140.03
93b74681985a4a11ca3b48be35576434,1,credit_card,2,120.68
da7025e8d32030ef1d9e4a200eb7dcec,1,debit_card,1,373.37
109f014817afa47ae23b8b77939cad98,1,credit_card,5,72.9
f33aa647f08ec9623c76b6212be92333,1,boleto,1,100.34
201691efe89d4d71f36e5ea279a8759a,1,credit_card,2,107.02
95c9b6a458336c5de68ca8d1ba553078,1,boleto,1,367.2
edd3d7495d5177045823010a1f6ac22a,1,credit_card,3,96.55
7e3819fed570609ef642c2e18f198d10,1,credit_card,2,187.11
4ce809baf1b96894592348ee63179754,2,voucher,1,30.0
758d8c3ddeba66a2a9cad6c8b043dd2f,1,credit_card,1,109.74
c83bfcbbc1e49ea80f7a77732efa3d48,1,credit_card,1,60.41
e9fb88ba8cd6b5d1e4812dbe24d2e893,1,credit_card,2,59.24
145b75a554e404852b520d70c50c9f9c,1,boleto,1,40.85
c9203e1cece67a652cfa58cec64fde76,1,boleto,1,27.77
618a75a5455f1971e39c8bec6af25e8f,1,credit_card,6,418.04
4f7a513a13ed6efd9b603b1590b9ae1d,1,credit_card,2,298.61
81694353e4bd6b9c70314404bee7367e,1,credit_card,4,105.22
fd98db0c60caa964759465417876e390,1,credit_card,3,340.12
46ad8f532d3f76a1747288a6a5a88a18,1,credit_card,5,221.79
4cce769b9c107aa99a5418c1104e0a17,1,credit_card,5,132.95
da0065814b12fa0cc689f8f522629d6a,1,credit_card,2,101.75
ddc162708923f29398f06661ac27c18a,1,boleto,1,99.9
7944a40f993592120589ebe482ba7b1d,1,credit_card,7,76.05
c67cd7b6cbafcdaef31e33d7461f9e29,1,credit_card,1,320.53
e8fba7de8823194ccf9c1f2d52123bee,1,boleto,1,77.11
3cd99cd38f3f27164941ce0ade8d2a5f,1,credit_card,8,181.82
ad0d46c22c5a9dd2699f5142b1882f5f,1,credit_card,4,96.93
bd7e01b686605ad3276d16887069fdd7,1,credit_card,3,68.62
8866ae65c875985acc6fd5772fa8e4a9,1,boleto,1,68.23
ea1ac32e51a066d17b2ae8647eac38a8,1,credit_card,6,133.76
91fbb4bf79cbb5c19eb018248c0fe683,1,credit_card,6,86.06
6368c8705f72b986b9fd5275b759e5e3,1,credit_card,8,80.21
98a1fffc0c110af1abb9aa2d4af96dd3,1,credit_card,1,42.47
d192eacb35dd2f0aa30709fe7560ee4a,2,voucher,1,38.99
02b7e7c49710de373ce4bb83fd4bf81d,1,credit_card,2,67.3
93cdd227e63b8b0bb8bcd95f462ef565,1,credit_card,2,34.91
9a3f1cdf5909e7ed3b0566e9ee3f1618,1,credit_card,1,212.86
8726f6a81f4ae5a390e7e638a31e9a21,1,credit_card,2,25.38
56286095ef8730771df8d223978236ed,1,credit_card,1,46.13
378e4ea286514bf3ca1356670c708ac2,1,debit_card,1,40.04
aeba924ab4196ee9a04164f22278f117,1,boleto,1,30.27
d67b79fea59821fda4d363d337a56c3a,1,credit_card,1,69.07
d2bde0599318c433d8e3420c8f65427b,1,credit_card,4,42.41
1308ad90597fb922916cd20eda3d53b2,1,credit_card,3,303.19
7477cb986eef32aa23035fdd22ed27d8,1,credit_card,1,221.16
43e16679b4c9df0ae3d5fefa59a34ff4,1,credit_card,10,431.06
0c50644a967084c645a3bfdf0cc47545,1,credit_card,2,27.73
32f7f9fd01c6b5592202b48442caa441,1,credit_card,4,40.0
dcc0ebfe0fa59c24fd859aacb8e1f2e9,1,credit_card,1,33.57
270cd1874ca5310906e251407490d66c,1,credit_card,3,32.69
ff8d0c8b5c1e8bdd6f8e3170f6fd62fd,1,credit_card,2,120.17
912859fef5a0bd5059b6d48fa79d121a,1,credit_card,1,178.25
fd94e66307d89e3285cde20f9766bafd,1,credit_card,1,403.25
ab49dd6d45dbe9600acdb124bf5f7acc,1,credit_card,2,133.18
362cd36939c1c4638bad780d01b3fd68,1,boleto,1,118.35
5209e430c4a82e1eb7cd636ecbb573a3,1,credit_card,5,137.99
bd72f84bd892f4e829d7fa262004487d,1,credit_card,4,116.26
0f2fc60f7acb6782b5490389a5a89c08,1,credit_card,1,44.87
f97b2bdfbaca9c2f04722d8cbc8cc8a5,1,credit_card,3,245.6
8ffefeda31ab0d9c7c8b732ea9e1330e,1,credit_card,2,21.1
37d24e9a88068283d102aebd4f765133,1,credit_card,5,107.27
70c211135ce0c4f9d2eb19d0e95fb667,1,credit_card,2,101.64
296487514bc938361dae8cac848688ac,1,boleto,1,137.48
f4371828f48e2b5080d079e60138f149,1,credit_card,1,82.62
018cb6a10649393055c272ba2984e8bb,1,credit_card,7,75.08
2d2fa725a6a15bb11defd40be0a0f79e,1,credit_card,3,92.9
1ed0a0954b445954a0117c4aaf449e28,1,boleto,1,241.93
b34e0fe701f0a4fd62a44b88b142ab67,1,boleto,1,73.15
53a24a678d0e83d0d3c718528aa0aece,1,credit_card,1,123.67
37c8cbbb816470ceb8a3026653cf3d3c,1,boleto,1,69.52
aa0bc25a48a3d53cc009df13ed116b23,1,credit_card,3,107.79
f577c78346131418552c3d7fea582723,1,credit_card,1,126.26
b08f7ce910570d89714767d4610943b0,1,credit_card,4,468.53
845af102c87e1c1bbcb900956ca08e90,1,credit_card,6,68.02
8153b217909426be6b194646850bde63,1,boleto,1,68.57
09410001d65f75b36821f9556694a895,1,boleto,1,35.22
3deae78fe543fe7c561f18a237ad309e,1,credit_card,1,79.33
b87cca02954de7fab0d5546843c56acb,1,boleto,1,40.0
4f6e7f64edf1a47b80bf8d8645fc6d3e,1,boleto,1,269.53
480eaa4ce1cc7cf344ad094e326f373c,1,credit_card,1,63.23
29f95ab000e30a2a4dbeedb73c7357f2,1,credit_card,6,151.69
fcb6bb55e888419b146e0bd3c612a373,1,credit_card,1,36.75
543933b39ebd50e13884fca2829ccdf8,1,credit_card,3,36.25
ddf67cc31b78ae6a5b969da2158d6bb3,1,credit_card,1,56.15
1452442fe3e8cc6d3a1a8d8fc92dc019,1,boleto,1,40.13
1ddf482b18254ebd8a07327e9e07aed6,1,credit_card,1,127.53
930fb714ff2992c4ff14bf920af830e6,1,credit_card,5,206.84
6c42561edb555b388b19e7bd2abb27b5,1,boleto,1,66.78
8238c8981751f59176cb33a393282ae4,1,credit_card,2,199.4
d2ed261659527fede5c1fe6fc288c366,1,credit_card,1,43.0
e21ac3b366d8ae9dce431413dbc2ccc0,1,credit_card,2,47.64
b374364a416f6bd7a376e466e60415a5,1,credit_card,2,131.51
cdd2f841bc21ca6e8cb60fe51a640bd4,1,credit_card,5,195.12
f644bc7cdc4cf0854f50017d5ccfff50,1,credit_card,1,142.7
bb299ee4fb79d4056dad3e6bc0aa8a46,1,boleto,1,57.9
c190d3402592ee86d5e9978ced572730,1,credit_card,1,143.54
9f7474d5eab299f291d474286d5272ca,1,credit_card,3,70.27
b1b5b604a5e207c764779ffb50527018,1,boleto,1,117.97
26499163fd30a5493b2e498337e9e2a7,1,boleto,1,242.02
82b1c20e33da405ba22cded4ff91d160,1,credit_card,1,32.77
0ad01dd05d74bc7891d57312627ec33b,1,boleto,1,158.09
72b9d86fe4e984d9879013b9ecbb25db,1,credit_card,8,101.38
f1b3dc829876d87a130808b76d5bacf7,1,credit_card,2,193.39
407fe646704ea7828e324c8ef7e7e616,1,boleto,1,445.19
73d609151d68d82b9e930d9e14458b61,1,credit_card,6,230.32
7a5f69256be6f46a920fd29453aecd15,1,credit_card,8,151.3
298ee6136c29ce0b78bb3cc68591404a,1,boleto,1,206.44
2e58b7c9ceac16033e568d728d30d620,1,boleto,1,68.35
534c32e4a4a598bf5fb7d99a2cfd0f62,1,credit_card,3,149.96
711f172cadce2c07a025d5b9ad519e36,1,boleto,1,598.58
498021c6811da6622f31f7817f7a7af7,1,credit_card,8,492.93
08f5487befe25744feabb3203a4dc09b,1,boleto,1,48.69
3937af5e68a191867e6224cd78fc2cd1,1,credit_card,5,56.31
f01ca5a374b654889d516741b4a39dcf,1,credit_card,8,676.74
d40be4e6e8f30d5f4ca1f34d06268fab,1,credit_card,4,158.07
4587eb8e812c2627dfa490ffca18612a,1,credit_card,2,130.21
4df36fe83cf894ed979421fecd300bdf,1,voucher,1,26.25
a95f8f8384a13be626e06154468a9200,1,credit_card,2,45.0
7a0caf0ff12b2c5b07c8c653fb6ff5c3,1,credit_card,8,507.17
4243bef9583d689a9c8fe6f055cef332,5,voucher,1,25.05
73a12daa7a024fd6a3895ffcb1fc99cb,1,credit_card,1,0.27
0b8f73a9816cb775a1bf1492c3bca4e7,1,credit_card,2,82.73
45881bf836d74c8e321eb6467c8eef47,1,credit_card,8,152.77
130661e5b5e7e4e1948747351cbf14a7,1,credit_card,1,31.99
9fbe5608458157efcf49b7aa98a8de21,1,credit_card,8,319.57
b2e5be9642d390480c19fbc80e533de6,1,credit_card,1,68.23
29985fe387407ff7f6904b294fb89028,1,boleto,1,63.52
85d1f27ce2b79aafb89810ff41fc3e72,1,credit_card,1,9.94
0bc9cc637f074aa7df9fb7f206125066,1,credit_card,5,53.1
3a8e8e947707941c5e3af4aa4da84478,1,credit_card,7,159.85
693c482b69198a2297a3b61befcd3890,1,credit_card,1,87.03
bbd7db7bb1fab02f393167df71863946,1,credit_card,1,76.98
fe456fd2155744fb9a7180989d61c30d,1,credit_card,2,157.22
2823f47e6fb0f2a1e5a8f221ebb5aa15,1,credit_card,1,104.62
46a807245872949237fba36f6f00b2b4,1,credit_card,1,67.44
b044b08867cd3b1d69a4b3c372321557,1,boleto,1,37.23
cd49d0987575fc21d96fb52e37b16191,1,credit_card,5,107.46
318160e821f4c754080f46f95afc1ded,1,boleto,1,56.92
55bde651a2c412e983a9ace2f3e05c5d,1,credit_card,1,56.1
4cdf8813fc5f4c3d74041453f606868c,1,credit_card,5,279.27
36740de778429748e1ff6077c7d85e5f,6,voucher,1,21.71
dd6871ac691db075bd6f8e6c70576648,1,credit_card,1,76.76
1dd524259037e53865e1fbee3697183b,1,credit_card,10,302.91
4b4d5464625e478996dffcd761c4b9a2,1,credit_card,8,235.04
57f7bb7d658b442616fce795fcc30146,1,boleto,1,95.59
5a31618943d04d72b8c0762b43df48dd,1,boleto,1,105.6
2df86a1fe8ce1dbff076f3eef50a664e,1,credit_card,2,42.84
59322ccc8917e2a716dfd4f60499b983,1,credit_card,2,53.33
07bebe0626c8053ad425381fe0882655,1,boleto,1,77.57
72b34ae1ed3ddd65b13c86247dd37cea,1,credit_card,3,178.85
6ba0e32fd89cab6e014baa58ddb82a6b,1,boleto,1,110.74
555b96fab13352cfb0199d765806f364,1,credit_card,1,47.13
782aa8c8856a043fdd997f8b869fe76c,1,credit_card,1,74.27
7d04189e83c072cfdde15bcd1deaa23b,1,credit_card,10,636.74
0064d74f7de7917d54768d7722ad56ac,1,credit_card,4,221.07
2a013a00580ed531afdce681a1ef062d,1,credit_card,1,223.26
7b78cc6982a3e84c736e54249ed7612c,1,credit_card,10,649.82
6be90258d0695edd089b1165c0925902,1,credit_card,5,60.09
7c37777bdd8b3124246796439d94e8de,1,credit_card,5,266.4
af6e44b9d409160a33f41a80537af9b2,1,boleto,1,138.17
5be92ef6cf4a42ece07ad8bc3c00c70b,1,boleto,1,301.44
0355ae43910316435f24cb54605a820d,1,boleto,1,20.34
3243b6004aa13062aab8b5d81b54fc98,1,boleto,1,259.68
20b1d8c9683a66f9810b31604fc5f540,1,credit_card,1,1006.12
39c438f2a835b25cd51bbd1bed5d089e,1,credit_card,10,344.61
b13ea375fe9c728832688264638f84cf,1,voucher,1,139.22
0d6fee6350875c4d645f6490e7f3ee5b,1,credit_card,1,44.38
f08e2cd4d2598a1628420f499688039d,1,credit_card,3,35.44
43ada20efaad1c2c55197dd39050267f,1,boleto,1,115.44
c410904a63a021b7cc16816947ea4769,1,credit_card,8,491.98
9de18154654e59d76a22157b8e439add,1,credit_card,2,344.05
a27942f622b629d0c6fcc5245689454e,1,credit_card,5,86.05
a2773e1bc198e397853da179908a5724,1,credit_card,8,94.29
92d4e6d2be7474212f889b8d9f3a7673,1,credit_card,3,270.19
bef797897a2dddfbb08f9dff9c5ef7b7,2,voucher,1,96.31
4b20ac5099cdb7bcec3f8dfa89bdbdbe,1,boleto,1,265.12
caf0f5c4a7ef81f3056cdc400f45ef2c,1,boleto,1,158.22
29182856a24c6eeb1d7b81ba1fe63190,1,voucher,1,59.93
4c074254980764fecff977c97ce88c4d,1,credit_card,1,41.84
1457abef78cd241e85fd946503cb4e16,1,credit_card,10,1373.83
d95ca1fcb72812383e41e2eb7ca65dc2,1,credit_card,3,645.68
cd49c5c6f772ac87200f116a7a5499e5,1,boleto,1,116.43
f84f158d834dafae73fa8da8b11bea6d,1,credit_card,2,83.71
4148591d51d8741aef65abefd186887b,1,credit_card,1,64.03
01c0514b1f2a7375948323b959cc5682,1,credit_card,3,32.69
d7bcf8ec332049e572643a61c63f3651,1,credit_card,1,79.1
4243bef9583d689a9c8fe6f055cef332,1,voucher,1,6.26
f85a3babb8f57542a4493f9c45523501,1,debit_card,1,110.33
0ec21892fbe1319a9e0363cab0066fb0,1,credit_card,2,343.74
a8ddfd6f6316a1c31da18f179981ecc6,1,credit_card,2,20.39
dfb95a7031f9abf6495bc955837c3125,1,credit_card,1,84.2
d884aeded7a463f237549f42945b729c,1,credit_card,5,51.0
c0452c14e00c9d8c3f5f30c189382329,1,credit_card,1,4.12
7bb862945115522f6861b172c72405b1,1,credit_card,3,55.04
23858bdc4cab9cf5b5de163b1f12ea71,1,credit_card,3,55.8
1d03e29afa208b835f77145e0348170e,1,boleto,1,130.01
92b6250c9e1d1e359a29929fa9f62395,1,credit_card,2,186.46
ce9c02c63ccfd380ecd3ccf5e8894f96,1,credit_card,6,69.71
63773910895f35751c9a1eb0ba5530c9,1,credit_card,2,31.38
7c46b5ee3a6b6152b85d5d245784bc25,1,credit_card,4,67.5
c6fc08f61ce9c85486883b096d38432f,1,credit_card,6,178.52
bb26b9f1f2801c2bd60622b82bbb533b,1,credit_card,1,5.83
1b5011433abb89a8ad7b787401280a0a,1,credit_card,1,64.09
0b95f3147f8a038de06187063d90008e,1,credit_card,1,56.78
044bcd01474ba715e7cb11d5a70ccf0e,1,credit_card,1,89.96
00f251b943aba645652c7138e4716fee,1,credit_card,1,101.25
98efe48952662e6a45a1dc51770039d2,1,credit_card,1,98.14
af805f1566d654b87cb6d3505fc15114,1,credit_card,4,85.74
b3206cf64b7cd1480a6c6f9912b20666,1,credit_card,8,197.87
c8fa71518385678630da7552cf1f459f,1,credit_card,1,82.22
27ea1775a86c796168b08511e529d0a3,1,credit_card,1,79.84
06a55b1772ae6b58d1483030c97629ae,1,boleto,1,87.64
deee3dcdb24a546fe11dbf20968395c8,1,credit_card,10,205.84
de8e149a85e92c7cf24c1f7318f5f1a1,1,credit_card,6,187.65
ed78b29fa4c1255d275df5d4e464503b,1,credit_card,2,157.88
41b7994f6fdd38dc855f6f6a5c61b459,1,credit_card,1,152.68
58af2a09b442a8b28f672e56ad7154b5,1,credit_card,4,47.58
e7af9428d8b5d65f0fd7d3eb98595308,1,boleto,1,171.29
a539050b5ced5a45fbb22fa7a99f2043,1,credit_card,1,66.22
36740de778429748e1ff6077c7d85e5f,4,voucher,1,18.93
076f1fe978468db6b826f40f714da65f,1,credit_card,2,168.88
a2e9aa14d517e240f6e7c7243dc1f639,1,credit_card,2,127.26
3c9165fe4078dc576322edf3612985b7,1,credit_card,1,220.66
be5c91507e2c4ef294ee991d22b2d8e2,1,credit_card,2,75.28
ba4f4ffc1063e52435824b76fc7933a6,1,credit_card,1,102.74
bca45e92990f2f54a8aed374b160f2e8,1,credit_card,1,37.24
b6a751bb917e5695cb0f957cc45d04f9,1,credit_card,1,35.61
4076407d388d4127cf7edc12c2782ed8,1,credit_card,5,58.45
747472f67c6d285c60bd732fc28beaf9,1,credit_card,6,435.6
7a43439d03078dce6fa291258b5d9796,1,credit_card,1,42.47
62ad575f01f34c4defb94b0a1f56b577,1,boleto,1,187.41
0c5c8063a673f3c44b6499053e534ccb,1,credit_card,1,138.6
f51cb113ad5e21bc6d8082bc824fb25e,1,credit_card,1,194.01
1e31e7d6f842d0b5d1400ed7b6306bf0,1,credit_card,1,119.58
de57d3e5ce7ac9d723a9572aac2b7fc3,1,credit_card,1,87.16
49feda914c01f29c2cfdf7708278752e,1,credit_card,10,580.9
4db79af544c8c9da4ef543192ec3179c,1,credit_card,2,83.0
6684a2469619cc89b92f6065a0fdccb8,2,voucher,1,18.95
4911bfcdd33739f5324b35e82e0104de,1,credit_card,9,488.7
4d23a772e8fc588881020cd749f76c8f,1,boleto,1,31.0
62640a90dbc0dc6dedc1ce5925e36e00,1,credit_card,2,180.77
491d0f75b13fe6ae121d0deb9a410a51,1,boleto,1,138.19
061eb3fa9ee22a8dc3c90060e5a637c9,1,credit_card,1,65.13
ac28921ef185c0a4f81b4fbbdf4d645e,1,credit_card,2,116.0
fe550a071fd93fdf2ad73e26e878ea3d,1,boleto,1,103.55
a80aedf3acd66b4cd4f63901251af78f,2,credit_card,8,84.59
e52d6fd1fb812c9f263fd19fddb957d9,1,credit_card,2,170.76
6ace7c2a595a57867f443b5d3d1a7607,1,credit_card,1,51.73
f54985d5e0aa25e89765a7f3c1d7c445,1,credit_card,12,219.38
ab0440479873dd65da01b76ae53ec3c0,1,boleto,1,225.6
43821d139f1c335c64656805a8394ba2,1,credit_card,5,50.69
2464182f4be303c6741cab9bad3a9f55,1,credit_card,1,37.22
b545fbbd1cf26fdd3bbd1dbef6711f5d,1,credit_card,2,84.14
9ee53d821aec1c97d5b1514199c74c27,1,credit_card,1,34.86
6cdb9b31878fbe99cbad7cde30306101,1,credit_card,10,214.56
03e707d64a286c3fbad59b8c89cafd95,1,boleto,1,144.54
cc2b671ecddacf155dfff5f460a2e9b5,1,credit_card,2,54.74
241c2b89490a7f6f12808716cd51c45c,1,boleto,1,288.33
eea58982d534991bfd7f844e9ff0e28f,1,credit_card,2,157.4
dc12fa02210be1acbcc15ed310547ba0,1,credit_card,1,1.09
b5da536992b01709ece25ec74fbd0ebc,1,credit_card,6,124.52
062fb51d4257a8a7ef0bb5df1becde54,1,credit_card,1,37.0
aacae4c4d40057cea2f361c684f21c59,1,credit_card,2,105.3
9f106eaab8eb09ea2d05a1c71f8be831,1,credit_card,1,38.93
07440dff5293ea24c5fac25a473c2eef,1,credit_card,1,126.03
f0e14b83b8b12697246a18f91e0377e5,1,boleto,1,180.01
13b32cf595a5b647550ed0e6f4f11415,1,credit_card,1,98.15
35c59a35853cb88d8209641947d505d7,2,voucher,1,250.0
01e7138289b75d9624b04dfe12379c1d,1,credit_card,1,64.76
8f31b05b300b9648b988906d899b97e1,1,credit_card,3,118.74
e224d9d6fa66b26b8b86e73d2852136c,1,credit_card,8,374.28
6917bf2ef92587d31987c8c01aa1b4e0,1,credit_card,3,154.22
effbced821ab774c03bd43060822065f,1,boleto,1,126.2
51b293b7ef9af17da9a922ce4069c202,1,credit_card,1,131.47
541c0eac677c2bba8a6417b7e9d8667f,1,boleto,1,108.0
ef4d010c07e5ac58d6b9b8f0210df881,1,boleto,1,84.13
037ded3ba29ebe9a96acb1177cc52b51,1,boleto,1,61.75
0c3190b4838c596fd1d6cd74e0436120,1,credit_card,1,77.71
caeb9def6ebb2881fa87b103e015e814,1,credit_card,2,104.68
3d00fba40b3bbf3283c4f21e9129d855,1,credit_card,2,65.13
e8fe4d0ad665d8d3978e9a8e1bfcf686,1,credit_card,10,169.88
66f7198bd04aafcefc81148b6c433c18,1,credit_card,5,102.86
f40d3749a6d621bb95be74a8ce79e06f,1,credit_card,8,1347.96
89bbe8cb725ec2806d48d291eda86d93,1,credit_card,3,37.38
d6e3a9f9be1350d1e2bb6e25e8bfd05d,1,credit_card,5,99.74
52a547866cd2082c600fb72eced19331,1,credit_card,7,78.18
38eb881851d90ec36b46d10b81792089,1,credit_card,7,72.18
8b88af6ab4bcba779184de098d66c9e7,2,voucher,1,82.21
5f0204c837c9b96a76c8da513f40ab17,1,boleto,1,209.99
70b9629a764d2247cf5995014b7204d2,2,voucher,1,100.0
f31cf521d461f5b8b5b1456a0448495e,1,credit_card,10,363.76
4642b5eb7edc14a4a0dd2c2eb7b68e14,1,credit_card,5,70.72
2073adf991d650975fec13fb944d8ff1,1,credit_card,3,176.12
4df36fe83cf894ed979421fecd300bdf,3,voucher,1,15.48
c209842083e6d90a0ae00af4749c6f4b,1,boleto,1,64.23
7db5f2eb8f5f54db9f9e71ba4296bcbf,1,credit_card,10,164.23
8ebe945989d8e36075f1a141e40968c7,1,boleto,1,52.85
6536870177386f1b5e859b2a5ccc557e,1,credit_card,1,36.75
99dde9a4d6ee5c602380551b002ddad7,1,credit_card,1,105.99
00b47ee856118583dbec7d1f9b18d847,1,credit_card,2,28.88
e6cc2e902e9f3b9a8c3fd2f60447bfd0,1,credit_card,3,140.67
60c6ad4cefc764d607e14ca66de81444,1,credit_card,1,186.85
bbc3a95177ff0c8a012e117f4dcb06c8,1,boleto,1,179.84
3bae20c7f7ad4cf125d51f381c55f8e5,1,boleto,1,89.57
1b74651a2ec8ee2d9e115d444f07f019,1,credit_card,1,37.25
5fe46d14177744ae2180101ce19bb414,1,credit_card,2,41.18
9d8a3b882eccfedffcd196e7d1e4cf20,1,credit_card,6,338.88
33a26356ae145bf4a27c25447e5d1f01,1,credit_card,3,35.38
c9fc76586dbd1939395d3ddd999833bf,1,credit_card,3,95.37
83eb5fab753293927c17ab15fa582eaf,1,boleto,1,75.25
703028d4e0b49bc9632bb3b92150adb2,1,credit_card,1,108.0
afa4f45747006532ff507b1a527f6642,1,credit_card,3,205.99
a57e4cb553fb02d95f5acfab1d068804,1,boleto,1,46.78
c10f283ced7431fdfdcc159b12344b11,1,credit_card,2,144.14
f85406a2bb15eead2488ba5e488dbaa9,1,credit_card,2,270.94
e2e85885a15f712ba00eb35cf5be7cfd,1,credit_card,10,211.51
1057bf6391c17f9b6960dd996029e1dc,8,voucher,1,9.46
ffa93f1bd7c0039af32324fa5d3cf1e6,1,credit_card,1,37.61
a427db09dd194740f13a3a2c7bcf38bc,1,credit_card,1,70.04
460eec79907c666bcac2d1a397907b2b,1,credit_card,10,279.17
72e28e81cb034c772982da429eca530c,1,credit_card,5,371.32
e1a052031a62fc3bc7f2bf2d15241785,2,credit_card,7,145.72
7fd6cd7e778c71e9b3721599948c104c,1,credit_card,3,77.54
e4865416690d1f1fdad49bc94f871de6,1,boleto,1,49.64
0bcb914e60bb0de6160699483722bc0d,1,credit_card,1,54.76
46aecd246f390bf2157edfeed11b5433,1,credit_card,1,126.23
33f11ddd5042dcc18008c3f804d67a7c,1,credit_card,3,661.43
87e83011a777a162b7aed42805bdd778,1,credit_card,5,117.85
6b37f541eb6753f5383147a84d419d11,2,credit_card,6,68.71
0af058fb1b7b4ee95c3c2e1ccb9ef743,1,credit_card,2,24.83
4d890e83adf9bc9532d53b2227e92c7b,1,credit_card,1,122.01
08bb3532c9b969bb6a46f98fc5507510,1,credit_card,6,773.25
aad88050b26c8f49d2bd3c87af5b7b19,1,boleto,1,132.49
f08fc2a6ab902c89cb3ceba4c9daec6b,1,credit_card,4,127.92
1388a23b57206bf7673819fd3a30d4de,1,credit_card,1,89.96
2901c587ddc2733afdf68e81b98d2c0f,1,credit_card,2,475.0
c1242f927f71ac91fcd9df26cdeba9fa,1,credit_card,1,38.12
936979ce0687947765e88fe5fe1b741e,1,boleto,1,135.84
564cffd60596c7076932fbeadbc7b898,1,voucher,1,110.0
e7b01e38e214dfdeaa5c9c98f911a7e4,1,credit_card,10,144.29
ec11881853e796528bad66eedd44c7b3,1,boleto,1,260.5
cf5bae440125a8f7eccfde72d25e1913,1,credit_card,5,161.19
45d0086d88024df86e193e5bf86bc989,1,credit_card,8,268.31
cd24256f456d55df11e3049017c86d05,1,credit_card,7,158.26
8242b086009bdffe2eb081b77d4ca7de,1,credit_card,2,117.85
d51d47c376acc042f6cd2811a08b5c62,1,boleto,1,113.15
50b8dbee8859800c77f56a85f7db69cc,1,boleto,1,20.68
fbd4a1492a44a989b0e5a863581e5284,1,credit_card,1,54.35
fd0926fd1e8031a9cf228b88589a085b,1,credit_card,1,39.39
56b6c0c35525102d39f7314a90f95977,1,credit_card,4,67.12
e546da8f5a68e30c67e5cdbb75a3447f,1,credit_card,1,63.99
45fdccdd0ebed851dbf707b98ba5fef0,1,credit_card,4,387.8
38b9365bb512e4746d21b59d3eaaa146,1,credit_card,2,205.9
5fa4923e35eb4c0d471dc44378b1215c,1,boleto,1,111.8
ca9e38465ee744b1f2f686ee2682b158,1,credit_card,6,106.17
977eb5dc580cec4f90911b1ccac0ff3e,1,credit_card,2,240.32
055cfc7366f3dfdbca102536d95381bb,1,credit_card,3,96.43
3522a71840bea6bd1cd78ae529622ff4,1,credit_card,10,150.89
8fc359cc10f3ab99032248ef5f152d4f,1,credit_card,1,48.37
53893bc57fd2d4ff7dc5e76ad4773540,1,credit_card,2,44.0
c645c38b97d82c6a042adcf18df3daf3,1,credit_card,2,39.81
5f82563eed1525084af012688a78398a,1,credit_card,2,71.04
99c7028b41234ebb47c132aa3c6a1b47,1,credit_card,1,101.68
4dbffcbeb7412cf8ebcbd77a6f0b64b6,1,credit_card,2,39.23
de396a46ff91b76a683f05d1f1f9b2c1,1,credit_card,5,102.37
710bc497ddb33d94263a302f17416924,1,boleto,1,33.79
91dacce5950705b07fe767cc9fa118ed,1,credit_card,4,173.53
90a6c3a55e9c9cf3db4bd490b9ab44c7,1,credit_card,2,184.45
3dcba6a4791ca82b9de4b0590404b27c,1,credit_card,1,38.09
c350b8020e56f5b4d3438f5daaddef70,1,credit_card,1,371.54
e910cff0c2911f3ca876a47602557c45,1,credit_card,6,373.5
e11acf37c1371426d8e6ff3c89f952f8,1,credit_card,1,38.17
4233067932385b2d8b301e18e1b75958,1,credit_card,3,87.38
0546ac640227025eb2df422b1f613f66,1,credit_card,8,153.01
7dd7b30b33fdaeb2b55c29b92286627a,1,credit_card,2,111.89
f014dfdae1ca2bda29bd1c98870ccd49,2,voucher,1,100.0
309de5faf9baa8961fd068f3f4e44dcd,1,credit_card,4,44.09
68fb895df51e234a55fbf5c30c873fd2,1,credit_card,7,128.25
1166ac5af4262300b61e079c496223c6,1,credit_card,3,164.12
793df0d4fd68cb0530ca5b533e3f1b84,1,credit_card,8,309.12
cde3f389a60c48bf85f49e8daf2144f9,1,boleto,1,101.14
4fece39f33bf2496da17ef4392c6288d,1,credit_card,4,182.52
