product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
dc58d5459e21851dd9acdfc10a621159,utilidades_domesticas,31.0,680.0,2.0,700.0,23.0,15.0,20.0
9e2821b749b419a902d948c583175ece,fashion_bolsas_e_acessorios,36.0,339.0,2.0,100.0,16.0,2.0,11.0
1a4abdf8e4e0329e516e6e55260bb1d7,ferramentas_jardim,35.0,382.0,1.0,600.0,16.0,7.0,22.0
a996a150a7fd0eba6a177ec84b939b51,pet_shop,57.0,1640.0,2.0,5300.0,30.0,30.0,30.0
634256dbcd184b3757ffd7632c9fe52a,beleza_saude,49.0,295.0,1.0,150.0,16.0,5.0,17.0
cd46a885543f0e169a49f1eb25c04e43,informatica_acessorios,58.0,1390.0,2.0,3475.0,54.0,13.0,48.0
cfb79bfbdaf59cfe2e9ae0a071451f32,cama_mesa_banho,44.0,445.0,1.0,550.0,30.0,3.0,19.0
990166f4c0d91a6cb92663b4d190ad1e,utilidades_domesticas,51.0,969.0,3.0,9300.0,31.0,58.0,31.0
a334304f952399f2161225628a9d2891,beleza_saude,58.0,1692.0,4.0,300.0,18.0,10.0,14.0
e350532acfc2ee911b6dcf1029dcb48d,brinquedos,27.0,867.0,5.0,300.0,22.0,6.0,16.0
2132979d9b6f64e99b8c9bb4da4e0323,informatica_acessorios,12.0,676.0,2.0,496.0,36.0,13.0,35.0
e61812136e9f12e9f4359132b1b82870,informatica_acessorios,44.0,195.0,1.0,650.0,22.0,12.0,12.0
b8b426747049f2d3d6e00b486d47dedb,beleza_saude,49.0,819.0,3.0,1250.0,42.0,11.0,12.0
2b4662eb979b4254e70b334e76ba0470,cama_mesa_banho,56.0,515.0,1.0,6700.0,30.0,30.0,30.0
af4e303574dc703e52b2731419bd563c,brinquedos,50.0,256.0,2.0,561.0,20.0,27.0,22.0
fa7b3afca12fceaa20c5d7aa279f08ca,automotivo,60.0,183.0,2.0,100.0,18.0,4.0,14.0
515ba7ccc6abbd1c0f5016704a0184e2,pet_shop,59.0,678.0,4.0,1400.0,40.0,20.0,30.0
def080e33b38a4c756347d4665b40a7f,musica,45.0,1465.0,5.0,1850.0,55.0,17.0,15.0
526f833e1eb0a32ad9351145a761b9ab,relogios_presentes,60.0,491.0,2.0,250.0,16.0,2.0,11.0
45a15b38cc3c0514717a1de673c6193c,,,,,250.0,17.0,8.0,13.0
4a266296cc64880551c3efad9739fb2e,instrumentos_musicais,59.0,802.0,2.0,3750.0,18.0,30.0,27.0
2722b86640ddc24e1374c2df1ac2a230,construcao_ferramentas_construcao,47.0,1139.0,3.0,1700.0,26.0,9.0,20.0
e3dd5a5b73bfbb610ada4ed74a6612b6,pet_shop,32.0,1244.0,1.0,138.0,17.0,13.0,14.0
28fe7bc9b73556b0cee83320fcd2600e,utilidades_domesticas,56.0,1200.0,2.0,3550.0,16.0,43.0,43.0
55f166570845e0a7b4456edac9c420b7,automotivo,42.0,431.0,1.0,975.0,32.0,35.0,29.0
6818d803130fa8df4d513db9d6289dc2,livros_interesse_geral,40.0,1618.0,1.0,300.0,30.0,4.0,20.0
f399bbedb1d21192dffefc4a8b30a229,utilidades_domesticas,59.0,614.0,1.0,5300.0,30.0,35.0,30.0
1792cba4f134a09e9450d6142fbe9293,informatica_acessorios,57.0,297.0,2.0,150.0,16.0,3.0,13.0
e21b0b8dd6c9543f46cf3178a39ea458,esporte_lazer,56.0,307.0,4.0,700.0,16.0,16.0,25.0
46f739c1cd676603026c0af4d29ef7a5,automotivo,55.0,212.0,3.0,1850.0,20.0,15.0,20.0
81227b918dc751995a7301b5f38437b8,telefonia_fixa,53.0,1265.0,1.0,750.0,27.0,12.0,27.0
e251ebd2858be1aa7d9b2087a6992580,ferramentas_jardim,34.0,511.0,4.0,8875.0,40.0,14.0,43.0
170b033abb14ccc92a21b95dba58fa90,utilidades_domesticas,55.0,757.0,4.0,325.0,25.0,15.0,16.0
3366363f84c6f967f12d15a59b1e7839,informatica_acessorios,33.0,1303.0,1.0,200.0,31.0,13.0,11.0
4a85b07765a341b846c963da0381db96,beleza_saude,57.0,1687.0,1.0,4350.0,16.0,16.0,16.0
e0df353ed6d11a723c8046c7aec42d62,brinquedos,33.0,669.0,1.0,630.0,31.0,19.0,16.0
2511e504fd7794c668a8521aabe3713d,cama_mesa_banho,60.0,298.0,1.0,2650.0,33.0,7.0,39.0
3096d513ef378c2f6b32b7f4f42a471a,relogios_presentes,54.0,555.0,4.0,400.0,16.0,2.0,11.0
ed000a9f9f04376551e24de254464c9e,,,,,7400.0,40.0,6.0,35.0
8cef0a48dd6a31a4da7683d1f35d8925,utilidades_domesticas,42.0,540.0,4.0,9950.0,31.0,61.0,31.0
7770bdde7d6bfd349bfdeabc4ce54c07,telefonia,54.0,581.0,1.0,150.0,19.0,4.0,11.0
3b7929cc079c14493fb6fb3373dbc1e1,audio,21.0,68.0,3.0,1075.0,40.0,20.0,30.0
052516c377ebbc53a39f053af1db08b4,cool_stuff,46.0,595.0,2.0,450.0,16.0,12.0,22.0
f7ac498363699addc5ff78eadee46977,telefonia,51.0,544.0,5.0,150.0,19.0,3.0,20.0
550fc11ceff23335b50bdab8f9d3c3e2,esporte_lazer,35.0,649.0,4.0,400.0,21.0,4.0,17.0
7cd29da0653abeb444703cc5a957f479,beleza_saude,23.0,565.0,1.0,1029.0,20.0,15.0,17.0
5194b6f4fa50ae9404bfd3e48ebe3911,informatica_acessorios,54.0,1368.0,4.0,1625.0,16.0,23.0,21.0
2eb3f7edda1f0799d78ffade55e64374,beleza_saude,49.0,893.0,1.0,1400.0,90.0,27.0,20.0
04af9f3af5c6afc4eece909c25330934,relogios_presentes,51.0,475.0,6.0,200.0,16.0,2.0,20.0
8bab563be2e3316280e3990af91da7b7,eletronicos,49.0,190.0,1.0,133.0,18.0,11.0,14.0
18f0c077dff7331d813fd82f7dd05a6e,ferramentas_jardim,47.0,574.0,1.0,270.0,26.0,16.0,21.0
73c61364b22d14eac780a200b81d34c5,telefonia,58.0,818.0,5.0,300.0,17.0,4.0,12.0
67d2c4ee8fd08752a32aae5f878740aa,telefonia,45.0,361.0,1.0,100.0,19.0,4.0,11.0
404a57563d487aecbc2b1a01d9b89aab,cama_mesa_banho,62.0,313.0,1.0,3500.0,45.0,15.0,35.0
a59fb60fddcc72a9878b7ed5cb69d8e4,audio,48.0,424.0,1.0,200.0,27.0,5.0,20.0
cb71b23bd70b9df12843e4dfb9ed09c1,informatica_acessorios,32.0,1074.0,2.0,200.0,39.0,2.0,30.0
869c418f22e0c0ed9207ff691f279e46,utilidades_domesticas,27.0,282.0,2.0,300.0,20.0,10.0,15.0
8047a9de3dd280cc068a2cba4586b91f,utilidades_domesticas,47.0,630.0,3.0,1100.0,22.0,30.0,22.0
d3a745c19c13090b4114427d782f6c52,perfumaria,58.0,912.0,1.0,400.0,18.0,8.0,16.0
0b01a9718a61dbdd35cfec9ad13a0301,construcao_ferramentas_jardim,57.0,815.0,1.0,2200.0,16.0,16.0,16.0
f2af004352a06a99dca765596240cbc3,beleza_saude,61.0,1054.0,4.0,100.0,29.0,5.0,15.0
426844dd9ed9ae105a5d4b3f1e18becc,ferramentas_jardim,47.0,590.0,4.0,133.0,18.0,8.0,12.0
ab1f9387c0627dd24000bfbc54fdeee0,eletronicos,45.0,456.0,1.0,175.0,22.0,11.0,16.0
9b6459fd1853c7e4422ff0bdd8184cb3,,,,,2000.0,80.0,60.0,11.0
a87972100f1fa4091a86d6801620656d,brinquedos,16.0,373.0,1.0,300.0,21.0,11.0,21.0
a634f634b444139884120ac4915d134d,informatica_acessorios,54.0,347.0,2.0,125.0,19.0,16.0,16.0
d3c044bd42d84a79e3b0c42662806a48,esporte_lazer,32.0,3831.0,1.0,150.0,16.0,16.0,11.0
ae17f8265a23421715164ab420b62b36,utilidades_domesticas,43.0,595.0,1.0,1050.0,30.0,30.0,30.0
6ee1607bacba780139e7f7fcd316c1d0,utilidades_domesticas,51.0,127.0,3.0,2100.0,43.0,30.0,11.0
d65b6607952f9e0d705b1cbdc92ac027,cool_stuff,57.0,768.0,4.0,500.0,27.0,10.0,15.0
b4c0a557e24a783073ea34fdabe4663c,bebes,52.0,738.0,1.0,950.0,50.0,19.0,45.0
d368d485a71290394dddb034555b8eff,fashion_bolsas_e_acessorios,55.0,634.0,4.0,675.0,47.0,11.0,35.0
3c5229dee6997f28485a65cbabceacb8,utilidades_domesticas,58.0,535.0,5.0,600.0,30.0,11.0,20.0
b75bc6d95abd11862892008658b17f49,utilidades_domesticas,61.0,881.0,4.0,6800.0,40.0,40.0,40.0
d06466afa11453b6450b70992c90ece7,beleza_saude,57.0,821.0,1.0,550.0,20.0,12.0,12.0
0ddf5b8a3a2a417e9ec403ddd8a59446,pet_shop,52.0,348.0,5.0,250.0,18.0,9.0,14.0
550299c725cac9511da2b6f40543270c,cama_mesa_banho,54.0,609.0,1.0,200.0,21.0,10.0,14.0
b046862b2553fe4962392cdc93a2ae93,malas_acessorios,47.0,1479.0,1.0,850.0,25.0,50.0,30.0
3ec2984cb2de1675a0306bfc60dbe5a5,cama_mesa_banho,56.0,458.0,1.0,1860.0,39.0,12.0,33.0
33ba4b29d820b397054cc97e892ab1bc,automotivo,57.0,955.0,2.0,300.0,17.0,10.0,15.0
aa280035c50ba62c746480a59045eec4,brinquedos,56.0,678.0,3.0,200.0,16.0,8.0,11.0
20f160a9cf2e856ee5eba259e9ae33f9,perfumaria,56.0,1224.0,3.0,556.0,21.0,16.0,16.0
64b4f32393cbf55be791078e7a2adca0,relogios_presentes,56.0,817.0,1.0,50.0,16.0,8.0,16.0
418aafa8794c4c22bacfa453f98bbf26,beleza_saude,52.0,353.0,1.0,600.0,17.0,18.0,17.0
43ee88561093499d9e571d4db5f20b79,moveis_decoracao,39.0,161.0,3.0,200.0,20.0,20.0,20.0
66d92b0c49af34728904a73c26e9e59a,relogios_presentes,56.0,582.0,1.0,450.0,16.0,19.0,14.0
194163a8a65a48a8c95623c399a9d4a7,,,,,1600.0,48.0,8.0,39.0
3e442d09f9dfef002aadf31960869f65,informatica_acessorios,33.0,1084.0,2.0,200.0,41.0,2.0,29.0
d011223de539cd224b5c5c8082313d46,moveis_decoracao,50.0,676.0,2.0,2125.0,28.0,27.0,33.0
1305c16a9228b89ed9dc201c20df2363,relogios_presentes,43.0,602.0,2.0,500.0,16.0,11.0,11.0
622bad99b4296aade0783ebecdd3fa15,esporte_lazer,47.0,1249.0,1.0,400.0,27.0,6.0,25.0
2f1927c926303d27159849d2601d5d96,esporte_lazer,40.0,354.0,3.0,650.0,28.0,20.0,25.0
e96a50fc74fa04fd6f23b324d87a1a81,livros_importados,34.0,472.0,1.0,800.0,30.0,2.0,21.0
49d89239eb92d383e390b38b9bb792c6,automotivo,59.0,580.0,2.0,200.0,16.0,5.0,20.0
33e503f68fb60fe165ed992965f2c737,informatica_acessorios,51.0,550.0,1.0,5550.0,23.0,9.0,23.0
dabb495df6a109d46f8faeca31a1c75d,malas_acessorios,28.0,491.0,2.0,150.0,16.0,17.0,11.0
d881b7a2ce3e484f379f751df4c709ce,construcao_ferramentas_construcao,49.0,249.0,1.0,200.0,16.0,5.0,11.0
4eba76ab901d06e619d8d7ac69b3579a,bebes,25.0,641.0,2.0,517.0,25.0,26.0,26.0
4fd6ec612afa6f67b850b157f00a3368,ferramentas_jardim,45.0,1095.0,9.0,598.0,38.0,30.0,38.0
f8a8f05a35976a91aed5cccc3992c357,moveis_decoracao,63.0,418.0,1.0,1500.0,45.0,15.0,35.0
5a57a59c44429be19e1ce8e69e15c473,utilidades_domesticas,60.0,1056.0,2.0,8550.0,27.0,23.0,27.0
0127db1f4effcf8f5b88d80588bc5624,relogios_presentes,53.0,555.0,1.0,200.0,20.0,7.0,15.0
3a05a947f28cf46d789adedc107d7595,esporte_lazer,57.0,652.0,1.0,3450.0,16.0,15.0,20.0
e44030e694bab50c9fdfb329cc114833,bebes,53.0,2601.0,1.0,400.0,30.0,16.0,20.0
e801441171ec3eaf3bbb86d6ba6fc9af,relogios_presentes,44.0,788.0,1.0,275.0,17.0,10.0,12.0
aed75ad669fbebd5a385ac7cc2ae7573,beleza_saude,42.0,427.0,1.0,30000.0,50.0,75.0,56.0
c03500a4a72be532834b3d947821d519,pet_shop,52.0,348.0,10.0,200.0,18.0,9.0,14.0
3ece1fcd5a64459a4e24143920178f42,moveis_decoracao,59.0,2432.0,2.0,400.0,69.0,11.0,11.0
d688e1eb847d2f72892ede46001673bd,informatica_acessorios,55.0,300.0,1.0,761.0,18.0,15.0,15.0
cf8c588a4b9b7599aa4807e78bbc65a9,informatica_acessorios,24.0,456.0,1.0,50.0,60.0,16.0,11.0
098c8d862a494bb5926e558a87687768,cool_stuff,54.0,940.0,1.0,2000.0,45.0,30.0,20.0
232ae93f6ac6e6a57c1b34b312eb3826,automotivo,59.0,1066.0,4.0,100.0,24.0,2.0,17.0
93846cfcd171609cebb8b3f8c553d23f,esporte_lazer,55.0,2021.0,5.0,588.0,25.0,30.0,28.0
547b95702aec86f05ac37e61d164891c,ferramentas_jardim,33.0,509.0,1.0,9100.0,42.0,13.0,39.0
7564c1759c04fc0a38f2aa84f7a370ee,construcao_ferramentas_construcao,59.0,2432.0,3.0,1200.0,16.0,11.0,11.0
a84a9be4cdf0d5dbd36103b1e1ebc82f,automotivo,55.0,766.0,3.0,6450.0,72.0,22.0,52.0
9755f955f1fcd2a83ca77997e9de8b83,fashion_bolsas_e_acessorios,38.0,435.0,1.0,188.0,22.0,12.0,21.0
19936fa4f614ee0590d3b77ac83fd648,telefonia_fixa,34.0,1016.0,2.0,1100.0,20.0,16.0,20.0
a03e401d58a45187271718c5d7610422,utilidades_domesticas,48.0,1297.0,3.0,9650.0,62.0,35.0,37.0
5862da8a8a08881304fe2dc5d8671200,ferramentas_jardim,43.0,432.0,3.0,1000.0,105.0,20.0,20.0
e85d91619b497e98754390b6198a9818,bebes,56.0,624.0,2.0,700.0,24.0,14.0,18.0
75fc57fb06b1d35ea433e16ecbf5a6bb,eletronicos,45.0,471.0,1.0,125.0,22.0,9.0,16.0
6831b5d22263248cd732a13b207fd68a,brinquedos,46.0,411.0,5.0,400.0,22.0,22.0,22.0
211293b50935ced8d4370f552c482d74,bebidas,55.0,1736.0,3.0,226.0,18.0,16.0,16.0
2b4609f8948be18874494203496bc318,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0
f50c70e94e7b173b135c3cab35201f37,relogios_presentes,59.0,975.0,2.0,2850.0,41.0,35.0,48.0
14ae64f095e11f8010d2381ba2845cff,cama_mesa_banho,59.0,124.0,2.0,800.0,95.0,8.0,50.0
38273c03eb0f88327f62c1d521260623,informatica_acessorios,49.0,823.0,1.0,150.0,20.0,10.0,20.0
2052b3c5e08893e567c2fb7778476c75,informatica_acessorios,46.0,227.0,1.0,810.0,16.0,10.0,12.0
ebe0908b88b8280a543507871218669b,livros_interesse_geral,45.0,756.0,1.0,425.0,28.0,3.0,20.0
3c61c2007c26ec50365d6c385e088ca1,esporte_lazer,37.0,732.0,1.0,100.0,27.0,17.0,14.0
9feeadd6b97835152e83e1b25b46f5c4,esporte_lazer,54.0,1175.0,1.0,1064.0,24.0,20.0,19.0
ed4eef5d2197b2950e6eec648488909d,bebes,45.0,891.0,1.0,3050.0,28.0,33.0,45.0
22594ba8fd9a72ad95d352929c821560,moveis_escritorio,31.0,1076.0,1.0,8450.0,53.0,50.0,16.0
496f6bd86011e5a9ddea8dc96e802340,moveis_decoracao,60.0,458.0,1.0,1050.0,30.0,4.0,20.0
65dfa5d20f4beb1a0f6aad75c004434f,cool_stuff,51.0,729.0,2.0,8450.0,45.0,24.0,39.0
69455f41626a745aea9ee9164cb9eafd,relogios_presentes,41.0,408.0,2.0,501.0,18.0,13.0,14.0
c8f57335e06d8d4e73e34057dc92cfbe,telefonia,59.0,273.0,1.0,300.0,16.0,2.0,11.0
0fe922b7f7d43ef454bbc241416e7401,esporte_lazer,45.0,429.0,2.0,50.0,20.0,11.0,11.0
f3c5707e7c539ab6533e3611da02b648,cama_mesa_banho,57.0,204.0,1.0,2250.0,35.0,20.0,30.0
cec09725da5ed01471d9a505e7389d37,esporte_lazer,52.0,1197.0,1.0,2500.0,20.0,11.0,11.0
0ea4159212776c6cc70d802d45145353,cama_mesa_banho,41.0,187.0,2.0,200.0,16.0,6.0,20.0
7209cdb0efeff5f50f20b2ff4cdd511d,utilidades_domesticas,58.0,720.0,3.0,9950.0,31.0,61.0,31.0
6c6a78e0768babe7473b5eccf0fc6076,moveis_decoracao,60.0,357.0,1.0,400.0,25.0,5.0,17.0
2d110366dd24a714cb50dddc30b4101c,esporte_lazer,32.0,1961.0,1.0,250.0,16.0,17.0,22.0
717782a9317932b317d99e416c04ee79,moveis_decoracao,42.0,199.0,2.0,6100.0,35.0,15.0,30.0
237428d1c44f69d9f7eb073c1baf34e5,livros_tecnicos,46.0,1111.0,1.0,1300.0,27.0,2.0,19.0
610e045d4ebcfde8d0c8991e8b1f39bb,esporte_lazer,41.0,786.0,1.0,400.0,16.0,10.0,11.0
1ab301df9ab26fc25842366a7c68fb96,papelaria,51.0,404.0,4.0,1400.0,35.0,46.0,31.0
cbfdbf24b32d9aceeeff3e9c77fd9d36,moveis_decoracao,52.0,1786.0,2.0,600.0,68.0,8.0,13.0
89cea55405dd7811b48e500d9f263e43,telefonia,48.0,856.0,6.0,300.0,16.0,5.0,11.0
2e9575efe2eb834f5673cb75df8537f9,relogios_presentes,55.0,744.0,2.0,210.0,18.0,12.0,17.0
9e2d3a8d8ffad53e2e35282a2020221c,moveis_decoracao,50.0,531.0,4.0,1600.0,35.0,6.0,32.0
e4d56c64196ecb182e719d9bacd0628a,bebes,60.0,1217.0,2.0,500.0,25.0,4.0,18.0
bd69e6d599b9a3d9c298617c14e46f9f,cama_mesa_banho,54.0,405.0,1.0,700.0,45.0,15.0,30.0
eb356ef61e2262adcadc023b9522609d,relogios_presentes,60.0,261.0,3.0,200.0,16.0,2.0,11.0
f348ae21168771dfd5b8081e387b4f6b,utilidades_domesticas,52.0,340.0,3.0,250.0,25.0,10.0,15.0
5efb4125102dcaa9a937dc2002c96aba,eletrodomesticos,54.0,156.0,1.0,400.0,55.0,13.0,12.0
963022ab2afed8b12ad312739a142b07,moveis_decoracao,51.0,1244.0,3.0,700.0,35.0,20.0,35.0
5115d8cd6438c0c4d8abdf38d5d41ebd,fashion_bolsas_e_acessorios,46.0,128.0,7.0,350.0,16.0,2.0,20.0
f4116e296faeae4edac03ac7a501da81,perfumaria,43.0,574.0,1.0,150.0,17.0,9.0,11.0
d221b0b65668b701135753c952b7a5f5,eletrodomesticos_2,38.0,2030.0,1.0,16100.0,58.0,19.0,85.0
093cd981b714bcdff182b427d87fc8fc,esporte_lazer,58.0,413.0,5.0,750.0,16.0,5.0,11.0
0b9d32c4f39a77eca7f39c5b69ebc690,fashion_calcados,40.0,303.0,12.0,300.0,29.0,7.0,16.0
04d752c2cda8f0972a8ab10ac9abdf12,cama_mesa_banho,53.0,128.0,2.0,900.0,50.0,5.0,50.0
a95c77f369c8486c3ca5d101c49be836,moveis_decoracao,43.0,523.0,1.0,500.0,50.0,5.0,30.0
ef69b63fe95d8d9ff6ac136f213db1bc,cama_mesa_banho,48.0,1304.0,1.0,3600.0,35.0,35.0,35.0
3c3b7758fe340e0cc216142b0700124a,automotivo,51.0,1276.0,1.0,850.0,16.0,28.0,16.0
43944a8f8f0b7ae86b6c3d3c2f257375,eletrodomesticos,52.0,1363.0,2.0,4920.0,65.0,11.0,33.0
a9b9032e79635ad9618808cfdd644c77,esporte_lazer,30.0,221.0,4.0,150.0,25.0,25.0,25.0
b28428391b08e61232dcc1ccf6bf71bc,beleza_saude,62.0,1621.0,1.0,3600.0,40.0,11.0,21.0
8d437dc54645e02e40d13fb2de911c1b,esporte_lazer,31.0,486.0,1.0,500.0,25.0,15.0,20.0
acbbaa8cbb7857102ad783c73caa55c5,bebes,21.0,618.0,1.0,483.0,17.0,24.0,21.0
993ac19aa975075775c16ba15426f8be,informatica_acessorios,52.0,1731.0,4.0,9600.0,52.0,19.0,51.0
0e429613002a4b7dfa4554005e2ab8d2,eletrodomesticos,59.0,250.0,1.0,250.0,27.0,13.0,17.0
2eb384017334e47db9ccf364216799df,utilidades_domesticas,59.0,887.0,1.0,5500.0,32.0,32.0,32.0
30d755143f7313a7c3d24f936273dc19,beleza_saude,47.0,886.0,4.0,667.0,30.0,16.0,16.0
c6dd917a0be2a704582055949915ab32,cool_stuff,54.0,1012.0,1.0,1200.0,42.0,25.0,15.0
a3cc2811456002f4baf5a88ab9ff3427,esporte_lazer,46.0,582.0,1.0,6650.0,30.0,50.0,30.0
04f6c1fd057cc96a63e1f9579ddb942b,construcao_ferramentas_construcao,59.0,320.0,1.0,100.0,20.0,4.0,25.0
99f265229d46f700208ad7cb1ff48aae,telefonia,60.0,755.0,6.0,350.0,17.0,4.0,12.0
70d105fdaaef81ef28419e11afe0372c,cama_mesa_banho,59.0,416.0,1.0,1750.0,40.0,6.0,30.0
542d6af4881a5a647cde02c201f43916,cama_mesa_banho,54.0,204.0,1.0,550.0,16.0,10.0,16.0
f6ce2f79a280fa3c1ddc114d34ab273d,eletroportateis,52.0,1074.0,1.0,1150.0,16.0,16.0,16.0
6d5172990dbf91301b99da2fc11c9609,eletrodomesticos_2,37.0,388.0,2.0,1938.0,32.0,19.0,21.0
e9906cf475ca638edcb034d031364e1b,brinquedos,47.0,1375.0,9.0,550.0,29.0,18.0,28.0
aadff88486740e0b0ebe2be6c09476ae,beleza_saude,56.0,390.0,1.0,250.0,16.0,5.0,15.0
aba86c093ccdbac75b09111d57e50004,moveis_escritorio,41.0,154.0,1.0,2600.0,40.0,45.0,39.0
d9c379ab5377be590da568f41cd3c49d,climatizacao,54.0,964.0,1.0,9200.0,20.0,8.0,15.0
314f853949a68233748ccc6092eaf51f,esporte_lazer,42.0,2096.0,2.0,1600.0,25.0,15.0,25.0
1c5b28beb34835f960261f45ba22a136,perfumaria,47.0,609.0,1.0,600.0,30.0,10.0,30.0
ce582863190cb932e8a7f5515791c11e,automotivo,56.0,304.0,7.0,550.0,30.0,5.0,20.0
9e56be75b16c105f33d3f033597080a2,cama_mesa_banho,46.0,352.0,2.0,900.0,50.0,11.0,11.0
a9568a13a4077638b75b8a64bc4818bc,relogios_presentes,51.0,482.0,2.0,160.0,18.0,12.0,17.0
c5de3a869922e74a2bf19a543f4ac55b,construcao_ferramentas_construcao,58.0,1281.0,1.0,2220.0,54.0,10.0,11.0
bb9a7bcdb8c9facc7f1262db27fb1300,beleza_saude,30.0,548.0,1.0,150.0,16.0,5.0,17.0
cdeefdce9704b2a961a01e89b1f19e7b,informatica_acessorios,52.0,2518.0,2.0,400.0,28.0,6.0,20.0
be837f2e0152a208d4386f4126d5bd7c,eletrodomesticos,60.0,940.0,2.0,950.0,25.0,11.0,15.0
bb09e8007aff97a9452967b19430cf53,utilidades_domesticas,57.0,571.0,1.0,2350.0,25.0,30.0,25.0
40e834fa1961d072be482a772dbba0e1,esporte_lazer,42.0,394.0,5.0,600.0,32.0,18.0,23.0
5a7863759f1ae1605d08f6900ae8a90f,papelaria,53.0,500.0,2.0,550.0,16.0,4.0,11.0
8ca6ebfd6293a5b03f104d27c4945718,beleza_saude,47.0,1290.0,1.0,1200.0,25.0,12.0,19.0
80a08e4dfa5115b34f674eca035a01dd,esporte_lazer,50.0,2164.0,5.0,3400.0,33.0,25.0,28.0
0c98a3d692d019586b9c9645334924e6,bebes,35.0,301.0,1.0,500.0,33.0,8.0,31.0
56ad64ea1d19bc4b26b61088d89e6f41,moveis_decoracao,43.0,523.0,1.0,400.0,50.0,5.0,30.0
8c5876b1c7768217964f353bc7e64393,telefonia,61.0,440.0,1.0,250.0,18.0,3.0,28.0
5403528d987ad26e8d7cb25940411987,relogios_presentes,58.0,600.0,3.0,250.0,16.0,2.0,11.0
f8c52581d99477033b6cfa2da771e101,esporte_lazer,49.0,373.0,4.0,150.0,20.0,4.0,15.0
7b10697c2c3686763958e2c55e8fe2b9,instrumentos_musicais,52.0,648.0,1.0,2750.0,103.0,12.0,17.0
dee86721a08f1d5b57abb73f61eea265,cama_mesa_banho,52.0,120.0,1.0,750.0,34.0,18.0,44.0
c2a1ff8408a1c857c8730e4d12da714e,utilidades_domesticas,56.0,1221.0,3.0,1450.0,21.0,17.0,22.0
619d72a5e53d41d7646274a3fa20c2c4,informatica_acessorios,41.0,493.0,1.0,242.0,22.0,14.0,14.0
98ec655119c24de03b804696821f3955,beleza_saude,46.0,586.0,1.0,200.0,20.0,20.0,30.0
1978f38f6cbdcaf326ecbb4732f9f748,informatica_acessorios,46.0,314.0,1.0,1000.0,17.0,12.0,40.0
c88c6b94ef95d151a4c6043e26feae65,utilidades_domesticas,54.0,705.0,1.0,250.0,18.0,9.0,12.0
d5ec248795e2538e7ea49158e34086e3,brinquedos,43.0,474.0,2.0,380.0,18.0,18.0,18.0
76b7fa5da50b22fe17d1e7bbde661106,moveis_decoracao,52.0,264.0,1.0,650.0,25.0,25.0,25.0
194e74feac1f84a8ee5a517d4b3e107a,pcs,59.0,3913.0,2.0,14150.0,52.0,27.0,52.0
fe7ad3e3828f32193dfbe6359f733a8f,brinquedos,48.0,609.0,3.0,823.0,25.0,28.0,28.0
2d7ec74c6f93ad8234f2e29817b2827b,bebes,54.0,305.0,6.0,1400.0,40.0,30.0,30.0
e2f1ccf86759df28dd1e9f2e0e3242d4,beleza_saude,53.0,934.0,3.0,400.0,18.0,9.0,28.0
5788687ad396e23d2c0332354be2d918,papelaria,27.0,729.0,1.0,300.0,16.0,16.0,11.0
99c97d191bcc87e072acc4521bce44d4,eletrodomesticos_2,33.0,111.0,1.0,7350.0,44.0,14.0,30.0
4a6bed9678fe2fa40d7a84063fde6f89,fashion_bolsas_e_acessorios,44.0,117.0,3.0,150.0,16.0,5.0,11.0
5322d72e04acadda01cd9c274b4af288,ferramentas_jardim,37.0,226.0,1.0,400.0,25.0,5.0,11.0
721fda30a0b343c44e828d8402b41cf2,brinquedos,58.0,462.0,2.0,400.0,16.0,23.0,15.0
34dabb8af33b3756cf72df05fb327011,tablets_impressao_imagem,56.0,512.0,1.0,300.0,26.0,10.0,26.0
4180a49d4b879e727ad2c8e82a9f4d87,esporte_lazer,54.0,1598.0,1.0,250.0,16.0,15.0,16.0
cc74107a3eceb1b0c1c000edae5a8431,automotivo,32.0,200.0,1.0,250.0,20.0,10.0,15.0
6bbe55cf8f85c87b6eebb775a53402f4,tablets_impressao_imagem,54.0,512.0,1.0,283.0,22.0,12.0,21.0
8ed094bfe076c568f6bb10feada3f75d,moveis_escritorio,43.0,1128.0,1.0,16133.0,63.0,59.0,25.0
e87b2200e1df21f624eea3e9bd087dc0,brinquedos,23.0,234.0,1.0,350.0,17.0,14.0,12.0
d22bbc02259111e107ee7916637d4791,esporte_lazer,58.0,1074.0,5.0,700.0,16.0,11.0,11.0
4d272fe20c57c64dc74b3db191fc31ef,cama_mesa_banho,45.0,113.0,1.0,350.0,40.0,4.0,30.0
42a2efd39155b59e16bac90081495285,relogios_presentes,35.0,1073.0,1.0,348.0,18.0,11.0,15.0
d496f7647d2eceba04455a3e682c59a6,cama_mesa_banho,51.0,220.0,1.0,2050.0,30.0,5.0,30.0
4e4533c3f5832b58737e5a6229fe39f5,cama_mesa_banho,54.0,515.0,1.0,1000.0,16.0,10.0,16.0
e306ca54c91b21392317d5b4632c9fe3,consoles_games,42.0,778.0,1.0,700.0,26.0,12.0,18.0
91025258cde9e3ab5c55b59dbc77cde2,construcao_ferramentas_construcao,32.0,424.0,1.0,333.0,25.0,11.0,19.0
