customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
081ea0387c6abab704e37f4c9bc965bc,d7bf7cfe09c3d0f40e1cabde2dc17fd4,18044,sorocaba,SP
631212a6012ab9b75f7e19836fc10cb3,45a5f0934515b45191bfe0bbfabd7097,13880,vargem grande do sul,SP
1febac15f771b57bdc7420f8b19176a6,abd84878fc14079ab3b561fa01189254,14781,barretos,SP
be5b277d10b30185c23cf7a5b8a03d27,a5a49fe1cf2e41c91453fc0f95ea43e4,87043,maringa,PR
3d54e262ab34438486bd0eb8bf022c2f,f2479f8d117c49610d5a2d006b4ab716,91240,porto alegre,RS
bafb9a285fb5972062ebd25c6403c111,469ae55265c78502c1ce6fc929459615,5590,sao paulo,SP
6099b4a3bbcc0a01fb20ff6cab0289e3,aa1c9c908a46198cf8b8fdc5c8037688,1007,sao paulo,SP
8d51030ae02d1b7d4177c1d63683ab99,42912d3b8d053263270299ad59af16af,22081,rio de janeiro,RJ
1d02449a44daa29a1ba7b66474a10f58,8f2b7a41f6ae6ee1be2883d921d5426b,86680,nossa senhora das gracas,PR
c1937fb00658a73317253a822b2a52b6,8f6893474a8fa78446db9f5e01b95c63,47240,pilao arcado,BA
ea8468e1d8105f78251e09dbd384f524,816093dd2f12bff6689df8bbd77f5989,49055,aracaju,SE
4338d8a3d20f33e32e3fb9432bb3b58e,9136946b6b16453f79f2dfcef449486e,41120,salvador,BA
53ee287b218a0da1c0b0d15a6017ba25,bbea9ab1715788f320f07df795a7a05e,82400,curitiba,PR
5f6afb0591f38a26989947e3617c9f91,d58a6b58d3932e79b2638b2963198817,21750,rio de janeiro,RJ
78a82b5613bfbb88286981a6a5c24ead,815feac81c8a02aa182a1a1dddfb90ec,13806,mogi mirim,SP
f9101abc91870da87ab5c5c0b687e5cd,00c003ed13c76042b78d53fbc26930d0,29150,cariacica,ES
1ef2eaa16c2555f07c0e7c46edd1b2ee,e6e4a295830c931a02e008828ad1cd4d,25550,sao joao de meriti,RJ
f6270ae120d1f3132f73b60d3e91de1d,87f121f04b3c6456ab80f8a850001dd5,8461,sao paulo,SP
32f7f86eb8098b2c0bdfc1604b5da9bf,3e0a8e2f767f96b047452d0eb7c7f76e,83750,lapa,PR
e8a9561ee949a7a4b2f58351ed6f9d85,364cb3e7f85cd86c84192f01f1ff996e,27920,macae,RJ
486d66df3ef703d001f77632e7fe6bd8,1c1e853c03b366f8f8b162e8f4340c80,37940,alpinopolis,MG
749b4a27ab77ae603f9e260c945ce8bd,97df2663e9030b16d0e9eb25affd2c30,74473,goiania,GO
d6708bbbd2d419475869a84e41f620a1,12bf514b8d413d8cbe66a2665f4b724c,30840,belo horizonte,MG
ed92d1913b9c8d523d1564eda756d622,2174266e52ebdd52f931b2b3396129f3,85890,missal,PR
e65c8b6df69319b376bbf9669fbb1588,ae6df562c9f3d3daad30fbbf68e47fca,6145,osasco,SP
544c58d4cdf2d598c7146aecaca5f86c,f794020f09d4ad9b9c4292da5fa9f722,89128,luiz alves,SC
7d8fc5d1f066bc73c68e6c207878c1b4,de94623fee735ec65d034e247e2bb488,33913,ribeirao das neves,MG
fa5901de46d1acbb3ec49efb898f5d5a,a62033e1eac3f078e0bbd44b09e3153a,9570,sao caetano do sul,SP
2a882786bc3a3af530ed3405b171b09b,9f8de381fdef39745ec9329147b4541c,3220,sao paulo,SP
49e0851725249f39533e3afdb6068907,25ddba9d3db5783d52dc8c313bdd426f,3531,sao paulo,SP
70a4565a0e2423f8bd3ba63125c901d1,a991e97aea32cb2adefcb9d34968c97b,4563,sao paulo,SP
a88f6b2e3e51c830e4850876c911fb8d,3867198d50d68da57284e0cfec9d1902,47850,luis eduardo magalhaes,BA
e506618caa63a29ae2cc528536f0d11e,e77efb6522986a5e862a54dd91251bb3,26900,miguel pereira,RJ
77d0b52c3d24b250a6d179fdaad67b68,b62557940c1bc843ea8f72ec492e31e6,4054,sao paulo,SP
ec3a21fddda100aad6ac0b7af8cd6da1,4d9f13fb85d5648e4c06dd230962e6a6,29306,cachoeiro de itapemirim,ES
7354130c5fafcc715d2f1d774428effc,cefc7ca7e5539436c9c83eb0368e3131,35505,santo antonio dos campos,MG
d49c6823ea64985a6cb50d57d846cb5d,83e811b31fe3effd03a4ef8fe588469d,28175,travessao,RJ
8bebcfc55190b8055b33881744673c18,f76d1ae90189eaa814b186cb8e87e335,14390,santo antonio da alegria,SP
9a73b65ca2a7ffae76c1b8216ebc1b53,d558d7ea1748f391b2cb55ba0aefe97b,12247,sao jose dos campos,SP
7ed3bff19a3abe6e21e31d2f8f1a38e1,538ec2d83e6a49bb2b2f6dd8f1fd2ed1,26013,nova iguacu,RJ
f1dff4553a649bda8159688956f0676d,995707cdf9f6cc28afd73d31b48638f1,85905,toledo,PR
b553e3309dadc1e92e40cd278215f02b,96e066cab560e3bfba15de4bb84d75d6,17512,marilia,SP
9374b51947c71dfbc0cad487a541df5a,23a483df82cc141b1b260e5d4ac6fae0,9121,santo andre,SP
4bfed7ec90de2a498c6aaaf4ce5e4518,e4cd163f17c45803ed4e0432ea78d10b,35300,caratinga,MG
537d5750de69a9a4f8d1cbe5652bdd17,bc44ed0b2f2ebe13739fa3f100b8a03a,64002,teresina,PI
07f530400b2eb436da476957706cd9be,a3387855ea10598f1bfb862877bf8bdc,8685,suzano,SP
ec0e36562424cb40524a6f9052249aeb,cb0410a1b5e5e502a96d0f38c71b4293,9370,maua,SP
254a99b66d18dc590fb0b5e226382afb,9b97ef812444a46c3eb4d21ade18bd94,36010,juiz de fora,MG
e1da85c44ec16ca1c253fec643d257ab,42f1fdf511aeb359f56e375cae330892,30441,belo horizonte,MG
bd026bdd374fc832ac47cf6d01e64bf7,26832dc76d1a05cc0972247fb1bdcdf9,5051,sao paulo,SP
b10f350b627f87c6fd77d761ac7e6813,8ac6c35ef908a91c443c7e5c65c338fa,32450,sarzedo,MG
512bac2ddc9c18547a0c173e522d1705,498735d4351f24cffac0107bc64e9b40,99050,passo fundo,RS
131740d1fa70fbc1e265ac7fe700e34c,a2b0bd17e5e3004764dfc68211ef94a3,89254,jaragua do sul,SC
530d0acebe2f9f1f4f54751ca1d78c86,c3f7911748266b7104437136d6878a2e,79060,campo grande,MS
2995f8ff3dd359e487a35225923d8ca1,c4bcf5edf1465db8a5400f8d4dd601a2,80630,curitiba,PR
1dcbfa08476cebf4fee1bc3d400389a9,2b1f21575765fceae832e26bdba2bc16,14024,ribeirao preto,SP
e2bbe53294315e37378493e18a996cab,17da0ccbeb1e69e644eec953d4a286d3,91755,porto alegre,RS
96d47208c2a4e444d386719140a0754e,41fd008e55103dc513e6e17932756bea,79100,campo grande,MS
e103e55c94fa14497f6d7505f13ebd0a,d08c29302907086e8fe823369542f3ae,23900,angra dos reis,RJ
3128a0507c7ff8e2278c112b605ef937,74a963734d43fba60e433dd293f90d8a,38082,uberaba,MG
88df1c39c26b0578e421d3a71a412891,adf11e81617f7bf5f61703d0ec16427e,13848,mogi-guacu,SP
250db83427885000b3aa996cf9dc3a72,4a6fae603f245a9312b737c601aaee78,24230,niteroi,RJ
de5eeb7f22e90d51b4ed3d6d43905397,6a0d68294a58730f94eab8de2abcf050,89680,irani,SC
2441cecb43e28589bf4c3703ae8d6980,b778dfee1fc0527d3dc14c5a0631bd2a,4534,sao paulo,SP
8aa4d935310fc9211fa1e78dcf74babe,1750995a1e8cc279199b445c35319589,65043,sao luis,MA
7228b05e6f9b3f21056e8416c4fe0fa2,f2e071cf1cbf4e8d22de727c7d8835bf,47580,morpara,BA
1d20b4948a13960234e356158fb43032,a4f4a1d0758fd671e5883fb263b085f8,73062,brasilia,DF
498262061f04103f440f2e643da02027,e8001d7ab27230c1f2fb39aa63aea136,28300,itaperuna,RJ
9bdd5cd13aabfe185161f71fc3b505d2,23c313fdac8a653b80dd4bdcaf4064a6,35900,itabira,MG
be2f45b8ea4f041b49c8469f2f58acc5,443faddf064d14e8cf4000bbd1daa25b,8215,sao paulo,SP
fb62f2a2b233dce9750bd57255526150,94ab7b79166b804ee2c4d59e16eb3b8f,56180,cabrobo,PE
25613332a78a059ea028f0360023a830,0c7d571c947a548acd97297248692caf,12630,cachoeira paulista,SP
d8be51d4139b593eadb40bcb184f6c8f,aa6c1d42efc1e9ff16ec83d91cc16b43,5060,sao paulo,SP
1b8cd2bc8b536be7634caf5929c70704,71a5cdf7a8c5994c5845613c8c011057,11700,praia grande,SP
b4e58d7a8196ffe7232f0ee83cfb57f4,0f959f179a3451d6c6bca46040b52b68,3211,sao paulo,SP
6f5d085fa90e41ad46b2f5623426febe,32efa507b1a360412dee7ff30905ebdc,18112,votorantim,SP
fc0b8d1a8058c6d7d5caaf77fd8e8e8e,36016f4836f1cd1acf2b28ff2e5aeee5,89230,joinville,SC
42735dc9ad5d47f62eef96007363fa58,8aaf8580719c71df507c102643a8e323,16250,clementina,SP
226236428096449139ada8b6e6bf4136,f75bc8b1aa3841ba66a6cf79255d3486,89820,xanxere,SC
46629720f785183abf62107206e8ee37,a11bcde22d63d2219da518c6801ac7d5,11676,caraguatatuba,SP
fff55ba8dffa552b6fdfd86c2e806459,d841aa88115365f9065248b6e49aaa2c,98470,planalto,RS
78f12bb3fe31d58161ee7bc04220a989,4394d455191db1f4b772872c358bd37e,13308,itu,SP
3f7e2ff85b0210e92f5b1d447b687526,8631dc0d778a550f06636525e6170b5c,37810,guaranesia,MG
7cd23b5bc801943bff3e130093cdf687,03555eacacdb0eb64b97bc653de89124,28053,campos dos goytacazes,RJ
ea5e4169bfe8d7b05be4f3fa2754536a,c9fdc0702149166bea1315c51eff507d,11680,ubatuba,SP
904536251ddd892544f095d8107eed21,c51163cdd2b6424a8da364d10874d7e2,41613,salvador,BA
ecbd0c721b58ea5081b6c65c0ef5d0eb,f56adba72e4e4b598b2201d273dbb51f,81900,curitiba,PR
09aa95fd4e9472f20a0beed7b6ef0681,193fd9d5cf15050e14d7e67726c07364,33805,ribeirao das neves,MG
2daffafd35eba3b3986e58a570340ba4,d4c026441bf6418d487ca880bac59ae2,7400,aruja,SP
f04c3f6e20a2a4318d97d7cec1d27bbf,8f846b30f8f56368cd1bf4c89efeed74,99990,muliterno,RS
a71552f4d724031766db05c58fc7d097,ee991712f3923e8235784bba6695a025,33823,ribeirao das neves,MG
0d5660c49c6a1e6a28a444b65c6bd2bd,ffb97d5c003c8ac5f9e57ca0f0846f45,84470,candido de abreu,PR
aa7210736aad65a84e964cfa8d64aa66,ec2b8deff9bfbb59af09425a12597a3c,7936,francisco morato,SP
a0b67404d84a70ef420a7f99ad6b190a,2077f7ec37df79c62cc24b7b8f30e8c9,8528,ferraz de vasconcelos,SP
69c783442bd511f3ee92190fef31e979,2509f289867ea537c35c985c5c46bab4,22451,rio de janeiro,RJ
dad18fc78e3b2c9cb4e189e80563d2e1,ca4a283fddc866a53908a24399a7c711,70686,brasilia,DF
c389715f8b1f89ba6f0160230cfd95a7,87a7db17f4e44fceb48191d2e5612acf,55940,condado,PE
1a2b664eb54cde10af894071aff52d9b,ab1a8c30f3d91e7877ef0b7fa004f65b,13045,campinas,SP
bc01d798f24a959b19dc8168975bf7ec,dd4f1f5038183f09bdaaeff43ebfdf59,4556,sao paulo,SP
54a57e9a3557ca4215104d9b58fe7df1,b08da3f26e34e80b37289b598a52aa77,85903,toledo,PR
875821ff77f94d5c8960cccdc48500e8,3b1a33efc09a4d8df157d8c9b4968bab,13206,jundiai,SP
884fd013ac3c2168d3ecfce9752a5c6c,c0620de1af20307a7ca29ef9883760e3,93420,novo hamburgo,RS
26d53bf7a3a1b1ec564377e78dec1916,998c6405e3b1b15e0f10ca2e8cfadd19,89116,gaspar,SC
b353576acb75a31101c682a70e89e6bd,c5aaeec244e8fec650f99e3a091f860c,36035,juiz de fora,MG
f1ba5827469c53650930595381439605,bcabe34e299eaf51bb601e89401e25e4,99700,erechim,RS
9dcad673a1806e27ee372631f697b1c6,a8740d7426332c519fac38aaab37dd26,6436,barueri,SP
3e2c76f875903f5937c2713907124051,41c42af2699fa844ade7aa352aba78d6,4195,sao paulo,SP
6b83a587d5729ff8db4a0c007024d1aa,79f227df52caf2b68d36e990ff3fc652,27700,vassouras,RJ
1e223899442e479b03b6e0056d14b25d,3ec3b9e0f51059e087237fc0cb06427b,83860,pien,PR
36774face3b8ee84925f7ed49dd56c42,0246e728843e079b72ae99cbfe711acd,13150,cosmopolis,SP
83fb768fc57eab1f5d0751588b29e76e,89bf67e3315301f332f5fbc7ea4ed749,3343,sao paulo,SP
086a836b41203d3668bb1f312451932c,aa4d91884f930e5087b72f64ad0157b3,25550,sao joao de meriti,RJ
74d10546f9168d9187c25bbf83a29833,8a700eb66034af4248cb2ddc4a90cb58,13290,louveira,SP
6fe3e86aaffe0c52d238e4f89950ac1e,3543bfa56514a2ca65d2f2a7470e3ea7,49050,aracaju,SE
308d20f143f513753219bce6d5493022,3f045211d80ea56994305b7e9b22db41,28545,macuco,RJ
de67b8bed7fa293d54466d66bdaadc62,1af6a4167ec3bd3d41226dd8e0ec063e,9725,sao bernardo do campo,SP
57841269df64fd5c9ba421df2e89a4bb,a4a93dbdbc00ea73647d9f0ff9754b2d,68005,santarem,PA
33fa216102707aae73b480aeceb71716,ef93dccaa1ae54f91d510a7d5bbc79c3,55750,surubim,PE
8ae3bda18f32c07a6b7920172f335d9f,acaaaf3c264707b8563c243c40481d0a,35931,joao monlevade,MG
662b50538fbec2fa00feb3d4e7135b93,bc0f16bc629417829deb3b163c25c510,53220,olinda,PE
c60c8fbf339ecb59f31f57d6efa750a1,9b5c4a6d33668a0d610ae8b8e7331a2f,62840,beberibe,CE
1bb26cb73f617c0b4eed520cc297ea8d,215a9975430b79bfc8e836ca2dcffb92,29138,viana,ES
d0ed961c7140b7f191442b56f46aaf2b,634420a0ea42302205032ed44ac7fccc,27175,pirai,RJ
fdf20c129602a9bceaabd909fdbaa421,09113dbaaec44b2476caabc25f9f01c2,71745,brasilia,DF
86ff70f8d524fc65ed5f59c12384e411,1705858121e505b099a4eeffaeec4b0e,24340,niteroi,RJ
f9ea98973ad5377b86d588b734afda06,454426cdbe8229d900b78aa314e386ba,80050,curitiba,PR
3b4d546d0e5f84a84c5cd3034c557b72,3deda78acb25da21d9e439aa39ec6ee4,37660,paraisopolis,MG
4d92a3b7a734fdf21d16feba6dbdd95e,364cb4f2a41aa84eb36090a25f26060c,1218,sao paulo,SP
064d878dc60b8f7ef83e6d1592e9a808,07a31edf9fd39f97a58be4814a604c0b,3153,sao paulo,SP
ab0703a77ae050888f246bbe42ae20d4,ce4630b1709558ea3d46969c4637a1c2,30710,belo horizonte,MG
910923ada8c97c7a8e1b5c17c6a986d8,768015096b412b9cab4b52ffc05ff059,3089,sao paulo,SP
24c5a5251ee54a54a9497c6e82f321f6,142e95a7a3e3d5f391706a05549a1632,74370,goiania,GO
7970d113f06bb804df4febb76048978c,0f05d6d0d0c3615282b4d894b50402c5,5625,sao paulo,SP
7289387e125fb55957fab19cf6049956,8e89cddc36cd0e93c89e894c6b84126e,38414,uberlandia,MG
03e309adaa7741b79f72be256ae1c3c8,19fc84ee7b31c32b5a32d81b5f1808be,7161,guarulhos,SP
003c7cadba4f182b9f22d7d5ea7a5003,6279364f420b1e08eb33a498db5fa6bc,3981,sao paulo,SP
21ceb94e6b5b5076f665364d1efe375b,fdf44162f93c0c3ff3684a317b3d7bfc,2939,sao paulo,SP
0c21e6ca6ea55cba835f883bb68350c8,0f5a5218812ded0d641b87f580c47ca9,88037,florianopolis,SC
005c611fb96be942e75d22129c370268,4619eedf5b092b15ebc4d916f8c99646,59610,mossoro,RN
2c64fc3c9f0672a9f2481654a7bf109b,74e18f891a58daf76d6bc822b0dec66f,74785,goiania,GO
c38f349ec38ba57cc2e541b1e481f451,8503a6f694706c9dd1c3b567ab0e3a19,9333,maua,SP
eff19fbf43cda74b8fb9959b4ffbaaa1,aa5dd0414c0e9ad24f22e06bec1dc805,12236,sao jose dos campos,SP
190e688d1f5aae2e04a68016c3671b25,8774ebcc57a20931b0e318d4d4396f58,99440,salto do jacui,RS
8e4a0eaf18400c5715796fc724708d00,da56ade83334e416439ec0cbe4b666d6,41680,salvador,BA
0c9be1ec8a88da24743626fd0384ff46,5d6d845f58ded83805d69344479b27be,88130,palhoca,SC
8f73e4a4a7720052d07d8533e242c264,db9292a4956f14b5f8f3c4740096f062,35865,dom joaquim,MG
768eba0592dcb00cff1bd76eda466c96,6f35424ab0a4f25807ac4e03b155832e,21910,rio de janeiro,RJ
271d3aca5de3b27397a4b13edf332153,cbbff5fa68079209c77387cfbb3837fa,4476,sao paulo,SP
861634973d2f38fb64c5bb942e3bcf12,9ddc4fab5c2a09240c340b84c472d044,38747,patrocinio,MG
159f7183e121d412169e30a10a7a4c63,130c85da601c2f7af7a562f716967b46,20230,rio de janeiro,RJ
8a733c4716440dcb6c7fb14e31d296dc,159d2ae0c3234b0dcaf35bd844a99564,13252,itatiba,SP
dbfc0c99b6d78ee54b8d277bf10371d9,501df7b7446ffe9136cb098343526058,59090,natal,RN
1a954bbd169e7813291d468aff07267d,a8e08d4f5f9bbf0b7834866de94b6aee,17511,marilia,SP
91e07c844b9c9cd8a820a32f93af9629,78fcdd841410275d44518b6b30b27809,13188,hortolandia,SP
9884376f4d6e303ed119a8cd78d7d975,7ba092ede07d6dcfc69de495d9c4b5d2,87709,paranavai,PR
b8cd636f6513382dd886029c3e51c412,7d95fa7170950137cd6920141c9bbfce,36873,silveira carvalho,MG
7773ea1eca2e879eae21ac7d62ca7054,245893d21e95542564c17f06bf854972,9171,santo andre,SP
2c05e0fab14a8b027ea735e5f68c753c,a23f32bea5b7b72d42da47dd84064251,22630,rio de janeiro,RJ
285a2c89e0769a35966072e2d9ddd486,876cf92d16c913f4b884a7983badbec1,58804,sousa,PB
fe16ef90ab6e14515a95ba2255d7e918,2fe074ea3cc24b8fd57d29effc995f8b,1409,sao paulo,SP
715a6dcab7854c0e90e76c99e19402ae,2ab7fad20e1c4c7747dfc91137b862cf,1121,sao paulo,SP
16e6da5752d944112a52cf53291ed0b6,0581ef72dbfe4bfd10751730ead20e1b,40210,salvador,BA
6210a37f9d6a265a4f3fbe2c21672a00,b0f3542dd4adebe4def80d0936c79948,26286,nova iguacu,RJ
0370d1c87da5bce39a913db0c94c146f,1e789ecefed2a827fc7d5db1f20919f6,96810,santa cruz do sul,RS
666094835d60d986eb87350b31efdcae,a128eb4a87a5195a3a5dfbdc3426c834,89225,joinville,SC
488f8793429e555fbc1204d10bf0f5f9,5bd5fc5ccd6596309a8206953ddce7bc,13468,americana,SP
f560ee44b1e7d019ae15e4c4ed624d22,3881a31abb8e6d4da76371f0e56b6cea,80620,curitiba,PR
0d254ca5e31c93f075a64202bb785bd9,ca7e72cf5f23b5400bf974e750f80964,42701,lauro de freitas,BA
7cf4e2e0507462c568d10dd059a1c498,4b949bdf1cc643e84a355b3121bb3341,24455,sao goncalo,RJ
2ac7740a46d83856d2c51372f27c1d03,6bfc0d51218c164f5d11916e1a102931,38410,uberlandia,MG
ee517d3a38e003aabc2dc2b08a0bc6fb,1eb6f015c37dc8e3f5b531fbca809a49,81610,curitiba,PR
76eab67889e52d7c8c29a0d91bf1a1db,9eec5f17b49f3b5648599a1dcdf0d844,3573,sao paulo,SP
f198681d09edbdab2cc9532cfbd58cf2,75c150705c14f235a16b320852a7dbad,62598,jijoca de jericoacoara,CE
4101a5d6c7424b949a43adc5a2c0b723,311ed28cdceb4f7c87b66bb02ab5cf07,18078,sorocaba,SP
5d36915c45e0477d64947da4f88ef7ba,1db563d683954f492d7898c99e5e215d,90820,porto alegre,RS
7122c24d3c0eff23bbea46f485fa0d66,93efbb67e62b113be8bd07519b65545a,62685,paraipaba,CE
b0d1abe142f1ec821ee552bbbc810db4,cef121e12a2ebf75005a425f686c6f5a,84172,castro,PR
82c88c9c55cbb22b8cb4479e6334b454,03424aff6b9a11b61bc6a8db840150ee,22231,rio de janeiro,RJ
7715f80f77f2ebf4583f97a0a6a7548b,8a04e75a04c11b76156ef03b8ea45a18,31650,belo horizonte,MG
7dd5baf5ba6884882bc08f0f35384644,b2c6414f2d15d0d0904379c6f8ec4ccd,6703,cotia,SP
5c41ba9c90e008cd79328fd5fca8e502,524e35dd7c90f48c76141a4bd25b3d4b,35666,maravilhas,MG
01c77b0f81a1e64cc8de4f736226f7a1,4e11a713ef5224c1b4e2409ed9a05e15,9111,santo andre,SP
b3ac68842e5f6876589aaaa59a1e648c,947d0bc776eba9d4dd6829457af09d78,22775,rio de janeiro,RJ
b002b854dca9856120dc7f6e22d9313d,9a6fcde7014269861d6fa57d4719900b,7151,guarulhos,SP
d57500bee542441e296bd152fc8773cf,88a8f123107a063acbdd1c90f3d8adea,77480,alvorada,TO
e0ab3a35e656478daf236f8b78091496,7493d2ba4d74df409dd16aefe4f1221e,35162,ipatinga,MG
2254b94e0f630fbf407e03563b0747c5,0ecb7751a7060a4fa039126fd7c30323,11680,ubatuba,SP
68d081753ad4fe22fc4d410a9eb1ca01,2e0a2166aa23da2472c6a60c4af6f7a6,3573,sao paulo,SP
56d9e13e6894b123c090a253757182a3,71b6cdf99467e93ff456a368eb86900b,55170,brejo da madre de deus,PE
3f3b4d8785d4f1fd6decff84c40b0436,4a8a8d16bc5a98b219793842aed843e4,6618,jandira,SP
93e2b668f75cb137a4318ad4aad0a984,a277c3e4537edd93435ab61288810da8,4077,sao paulo,SP
3000841b86e1fbe9493b523245d5c68d,796a0b1a21f597704057184a16ab4d71,63430,ico,CE
8f039377398b08c900778a60909d1e49,2b53267d59423e552bc93a0e771f4ade,37620,munhoz,MG
06f3fd76e17823db11f5af33cc79ddfe,971257d709595abf1705177bb9e1ed5c,88015,florianopolis,SC
a492b4e0d4c9f067d37341365a989e9a,88e3956dfc2f14425687e85ec0f53223,29500,alegre,ES
8367f0bff68b0908ac9efdfa960dfeaf,03c665eff69ae2dd8923230d671e28d5,6382,carapicuiba,SP
d575e11a6155f00e7dac21ee59463aa4,c7bfe64ba6a8b62b1ec8212438caaddf,91520,porto alegre,RS
ba5a299fef88320dbdadd124f5333bc6,7f4f709af2fd8fea44aacd30bca46264,14080,ribeirao preto,SP
0b873e99a8f0f2b3432d1678dc3fd2a0,e7ed4f9558a25b5403b41224518d052a,97800,sao luiz gonzaga,RS
648789eb2227f5befd0cc1f6536252e0,e98eeab9a594b566972d16c8fb6e36bc,35930,joao monlevade,MG
cbe499bf7af1964f5924dbe8e244c75c,6bcd85a35af3d6d244b6494062b825c7,39401,montes claros,MG
686f061bc1f55e41e260b1405e884c10,f2486ecf1e4d40ef68dad70ea816e608,12209,sao jose dos campos,SP
5e19216b79235df70a847c63e6d2b439,28030dc1ac3daef381dc9a980694696c,37410,tres coracoes,MG
5a2e16b4fd69014e83f7fc6de7e5cc20,d931982691b925ca8f626c20efa90743,66050,belem,PA
40ca21e6d30779f6bbe94376d5126f4f,9b56621a497380ade46b870459f4cf8c,14706,bebedouro,SP
ff2fbcf5290b75ae615bc293f2a9dfc0,31e2a2013f74538d3ca08b0c24e7e62b,89082,indaial,SC
f3f53cfb944cd5bdd21aef1d8e59a43c,b265cccc1d91834ad1a2a2ee58fa09c8,89198,rio do campo,SC
d33c3532d272d4378f30c87b5dd83a03,51bd0e3271041bb294410f38f9643446,63122,crato,CE
b0f4a833c13466c077bf44efca4d5b56,e68856e8450afe7390b02d1b2bcefb29,38080,uberaba,MG
3c9c382a4b76e788a7f5840d02b943a2,d0d4b3f21b0a9f1768fc7e8555e6feee,99020,passo fundo,RS
02ca27924660947952e555921dd4749e,c6bb34817267e10fd97c0b59aba74ac7,11461,guaruja,SP
73cc73b9f0e5aeaa6cb029d0ca83bcba,28e8e8fba004a0704128902df914271e,14091,ribeirao preto,SP
d5ccd1ab534cefef9d940030f898c4ad,f64911031e3786c2a71fec596fd1c33e,12518,guaratingueta,SP
96893778bb00036d90c7c6c8082660b3,6c9ad578a9b3a760bc9111c35be1ef88,8790,mogi das cruzes,SP
c68f1a0b156eeb49b2b3168e4ab55681,2aeb1b7d567e9e232a56cd0b80ec94fa,95200,vacaria,RS
9be3743249e2bba6586e4f78a339ab75,db856e8cb7586dd746d36ee69f7dbe68,3735,sao paulo,SP
d0244ea97de1322c239a5c65551176e3,f3d7bed02753c161c5965cfdfcb149cf,30180,belo horizonte,MG
d9721a87b4755c5e9a9f9a67ef484575,57b0b8c2c522feda58822ffc4f680375,46100,brumado,BA
9aba1be6a33b379bcc4da86e75b731d3,71b8dc9ce21a7ca5344bde166e117c9f,23575,rio de janeiro,RJ
7e65f2e10589a7e3149badfe2d5ccb42,21c746e9ba5ae5956248b2db75515483,7192,guarulhos,SP
a723d4abae1ddc39e9e25ab9526d8f49,1e83e8a44b09e206e093c7b486573672,78005,cuiaba,MT
797e47f5ab7bfd84bc11a737a210e11a,c781b8a6d69bb1d34c9a1392255bc0ea,95595,cidreira,RS
ffed5d4f6245fe13cd57054621eec36a,01ba3180d3c6e7a6e269c5a542985423,9371,maua,SP
ae8cb050c5b607276fe06effb7476c13,2d415b8cfcec2aa6686bb9e74e3970c4,24756,sao goncalo,RJ
c6447c7b0643e5526a0b245317858d72,b5994945172eef0b73d63a7e3ff8f6e8,5415,sao paulo,SP
983286740ff2d1fd74d499fd1a711de7,a2b6e488aad29c0bb3621a5a9c5a9d41,83010,sao jose dos pinhais,PR
507325082e0594483c3d905e6121171c,59f48bc039f9e698e71ff35e3c366609,72660,brasilia,DF
d260ae7739e4587ce41c98250f46ac36,a5c9660af607788526f45b6774ac2594,4940,sao paulo,SP
53c9811a9eed9e84d267b8a929840882,4474178cac55e98fa8fb5aeb55c9a06d,78043,cuiaba,MT
d3a6febf47e02bf9635d6b8e8443092e,995bb1c47d900b47cd32436d8a622593,30380,belo horizonte,MG
9c0c58af21e19302f4921f5e3f103614,ebe46872371ec8fa657e9c7e66d70a26,29102,vila velha,ES
2d48f4b0f15931ea30ce7b0d4871dd4e,425ed4a176f663ea120b0ab10cda47c9,1333,sao paulo,SP
5f72cc875d166f261f0469ab1b52c4ad,cfc25323ffc015b5667c20d910b720e1,18070,sorocaba,SP
353befc5812f0f140a6b2a8bc33ff309,503db305589ab94ca3dbf9b63b0c20a1,29460,bom jesus do norte,ES
200dbc21662c7e23195ecdeaf7c8cce3,12869eae016893325456717ed2b57427,45400,valenca,BA
def8a94426e0c4056edba77cd10b8159,9876a964f3d55f09c07ab2f9d52601df,85501,pato branco,PR
62681fd345215328176ec9eec92192d6,577a55f3f16b2ac437efb677258f317c,13480,limeira,SP
205df4889b5510ff3f9d8a4ec4a1b421,e6915acf7e23a8c5a80bead3b5aea8c9,38600,paracatu,MG
b965b22eb0be25b8a06e11e390c4ffb8,51888dc2073cdc153ece50f699ab8ec7,6765,taboao da serra,SP
98153d5b1cde47994c69ad02de498d26,890428d68645fb2cbb42bc2e46ac2241,71694,brasilia,DF
80b6b36a3124d01fba45ec50e6f5ae9a,b95f13719240c2398e6a22dc4b42d5a0,12280,cacapava,SP
cce67659e9d04865a064779206b7f545,8864fcd75870a545f2d3ee3008f2bf74,5581,sao paulo,SP
25b97380259fb4fa328c4ab94b33c81f,1a42398a1e0806c36cc9aafac8a34df5,14177,sertaozinho,SP
019b7076acf0ef17a372c02e8b170cb4,1077150be9a3addfe85f0b44a1497c89,14403,franca,SP
5dd88d3417105c3064d64b64b8163712,c0b0546d40615d8bd1420203e6767a97,24140,niteroi,RJ
24480ff9e0d599118c096bee61df96a4,7969abc13b274731b83d6eadf6bef186,46810,utinga,BA
cde3d6f35cc850126ef374787cc74222,19e9a81afff7021bfb52966241cac16e,31741,belo horizonte,MG
1a84d26e0b91518f76c51b59bb3e9408,118be57d1b7de439453a0c6625ad7934,41815,salvador,BA
